"lipid","logFC","logCPM","LR","PValue","FDR","Length1","Length2","Title_1","Title_2","type","AK0139","AK0161","AK0170","AK0200","AK0202","AK0204","AK0141","AK0145","AK0164","AK0174","AK0175","Blank-1x"
"FA(20:1)",5.882389549612,7.57792130476891,238.585283712152,8.001668333879e-54,1.19784974958169e-50,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","FA",0,3379318.67854309,0,621.220035552979,0,0,0,0,3059.62016296387,0,0,7982.56058883667
"LPI(15:1) | PI(P-16:0)_2",0.364015717612639,9.18111560056323,1.47799571287578,0.224088375092472,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","PI",973619.628707886,1364812.47233582,1021685.19645691,637890.337295532,402343.109710693,1120866.43992615,442301.026870728,940371.769821167,767062.749740601,959910.134933472,333456.738540649,46352.3231964111
"LPI(16:0) | PI(16:0)",0.246606678238169,8.71052877115842,0.680950773312361,0.409259520931545,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","PI",728621.220825195,848522.5625,620884.083618164,399540.578186035,247243.57421875,889210.982421875,398823.027282715,625668.885498047,621903.888061523,709510.30065918,198489.495773315,44593.8032226562
"LPI(16:0) | PI(16:0)_2",0.24643893218539,8.68011878528049,0.680028019676683,0.409577075814269,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","PI",732863.257843018,871672.581451416,617733.060577393,383216.894500732,242412.935394287,855495.921417236,354622.706451416,633922.767608643,619186.363311768,705671.690093994,208702.277282715,39907.4427185059
"LPI(16:1) | PI(16:1)",0.0799154756259402,9.47841067848281,0.0718378462161127,0.788679435474767,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","PI",1041902.07394409,1365404.84347534,1054907.96090698,648975.295593262,519245.481231689,1485665.81674194,662962.730499268,1240369.84432983,1017302.59408569,1446323.42770386,396711.128967285,63292.804473877
"LPI(16:1) | PI(16:1)_2",0.0726246243074507,9.48076742981729,0.0593383336931765,0.807544803690777,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","PI",1054919.73771667,1357609.01786804,1075987.35197449,647129.622177124,499591.016067505,1484847.84355164,673155.226638794,1252466.37443542,991878.343063354,1494197.06059265,383271.730529785,63295.5032501221
"LPI(17:0)",-0.0733282036489672,11.9817984920744,0.0606796271631538,0.805424968841304,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","PI",5283372.52160645,7880848.43371582,6730148.70373535,3135439.06329346,4105024.64538574,8306950.84533691,4211868.28601074,4939072.75598145,6757464.25939941,12425956.1016846,3032172.10375977,86287.1068115234
"LPI(17:1) | PI(P-18:0)",0.168414807646953,8.36475888966517,0.318312361385324,0.572623623363318,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","PI",633469.128112793,654605.12097168,484312.037536621,296181.658737183,195641.069610596,695542.628845215,308781.663574219,460487.531982422,596333.979797363,609896.313171387,172832.731307983,27504.0817260742
"LPI(17:1) | PI(P-18:0)_2",0.202765057117364,8.31785544831795,0.460953630004951,0.497178629899986,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","PI",588124.489181519,627594.581344604,469655.528549194,295033.618255615,197266.734237671,648837.804489136,271519.957901001,447872.881759644,569136.233444214,574655.721389771,142197.593399048,31784.8423614502
"LPI(17:1) | PI(P-18:0)_3",0.1892860114407,8.31914289725393,0.401861028585699,0.526129706035291,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","PI",598411.046829224,630968.01020813,466254.21925354,293981.034225464,183090.895568848,667532.583572388,290965.796646118,447029.388015747,570300.58039856,569874.439224243,151794.730514526,30632.4620819092
"LPI(17:2)",0.0762697733144997,8.08899198085565,0.0654377894243225,0.798099010923306,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","PI",500930.940322876,491670.549209595,355148.126358032,213445.150650024,152841.170700073,456474.171585083,273879.177841187,384013.948684692,496741.652603149,445758.491592407,104467.82875061,39236.7824554443
"LPI(18:0) | PI(18:0)",0.0529610654824922,8.88968911630295,0.0315703676169505,0.858973883644164,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","PI",920268.805603027,902399.316101074,675229.559020996,336075.303894043,264895.581619263,800145.871887207,499305.241973877,560614.104064941,1056177.93548584,786015.535339355,216606.719421387,55850.3434448242
"LPI(18:0) | PI(18:0)_2",0.047888710475753,8.88812128669976,0.0258156551863067,0.872351342628549,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","PI",955442.414428711,909874.082519531,681504.121948242,346769.393615723,227434.213745117,780942.901977539,511625.438262939,563110.346557617,1036439.17443848,795394.805053711,214382.892852783,56223.9848632812
"LPI(18:1) | PI(18:1)",0.0263278459871326,8.53193687371792,0.00780650258820969,0.929594991379294,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","PI",587348.624160767,780769.265518188,556388.921646118,367386.144989014,236655.32963562,592870.224502563,448811.789382935,412251.233291626,1092671.62672424,455267.393753052,166721.749710083,33700.6220550537
"LPI(18:1) | PI(18:1)_2",0.0631121203395888,8.51791717839392,0.0448216274380684,0.832332358609369,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","PI",575295.407951355,791170.479484558,549339.419487,367372.917518616,245020.041725159,584910.187309265,405761.540596008,398437.885612488,1084446.92760468,449828.0311203,159415.033103943,34405.1823806763
"LPI(18:2) | PI(18:2)",0.106819187322256,8.1512572140346,0.128261546597059,0.72024138038536,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","PI",458152.212265015,585178.142929077,422978.270248413,269927.803741455,181357.950714111,489891.057907104,312600.119018555,343870.448410034,736165.37828064,381361.227828979,99462.0078125,30482.5822906494
"LPI(18:2) | PI(18:2)_2",0.0901272329791168,8.16256320166259,0.0913461756390461,0.762472697403567,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","PI",470457.096321106,587343.953437805,436027.054450989,276488.98639679,167561.255378723,472055.710395813,296463.926689148,340036.181159973,749716.315803528,387579.181159973,111752.209144592,31460.9819259644
"LPI(18:3) | PI(18:3)",0.174411350142227,7.23847638252551,0.341318854410929,0.559068941649588,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","PI",260233.140060425,268078.739822388,215215.277633667,103407.966835022,86171.2688598633,271271.678756714,130907.729354858,189892.876815796,221379.976486206,244575.416671753,77198.2256011963,24722.2014923096
"LPI(18:3) | PI(18:3)_2",0.153523249305295,7.26379061047601,0.264611177473853,0.60696976552135,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","PI",256488.562438965,268846.380889893,224948.76083374,100871.408432007,93485.3882141113,261907.996856689,143485.129470825,193729.13168335,225847.433319092,251991.416290283,73031.8259925842,25615.8817443848
"LPI(18:4) | PI(18:4)",0.0896118824492108,6.93942245926063,0.0903029582768795,0.763792359685389,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","PI",188754.732582092,217627.496681213,167054.655982971,81807.2065658569,41524.0233535767,208965.093727112,92155.3649520874,218280.097206116,164481.352638245,183456.969825745,32700.7026596069,24885.3017196655
"LPI(18:4) | PI(18:4)_2",0.136974939815641,6.91313042436129,0.210731382223457,0.646194757162754,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","PI",196452.116531372,219284.87550354,180754.91444397,77546.7237167358,39453.5631713867,208876.056594849,89216.5455932617,209781.872573853,152630.250991821,192732.153701782,33144.4622497559,22948.3614959717
"LPI(19:0)",0.0806700244137267,8.97346254661848,0.0731986579194199,0.786735229300974,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","PI",222254.136962891,210181.438598633,165937.812988281,0,0,207565.068481445,0,85566.2843017578,260910.285522461,212527.190551758,0,373484.408569336
"LPI(19:1)",0.141157971109445,8.10918836469353,0.223780347252614,0.636174457559314,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","PI",456649.225769043,469004.95526123,384434.934020996,179826.616821289,123975.84765625,426495.239685059,180014.611480713,429219.270202637,366296.164001465,428399.815124512,90107.8080749512,57349.9644165039
"LPI(20:0) | PI(20:0)",0.32157442206748,8.20990061548703,1.15511084103491,0.282481821648653,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","PI",553119.984436035,629690.453308105,582757.518554688,213367.155273437,71614.2056884766,806137.974487305,234565.498733521,531354.529418945,480074.687988281,556122.474975586,54135.1431274414,22518.1218261719
"LPI(20:0) | PI(20:0)_2",0.35532907356966,8.21139886820115,1.40871211473132,0.235270307199747,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","PI",568631.992599487,650978.748336792,594371.526901245,214341.83644104,66069.16456604,826874.108078003,205684.790359497,533073.421188354,490124.050704956,575586.463180542,45840.1029510498,20217.6613311768
"LPI(20:1)",0.120276045371267,7.95544652025275,0.162556836294243,0.686813326782467,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","PI",389243.827392578,421798.371826172,336385.18359375,109644.465881348,34278.1434631348,459239.436035156,108689.826843262,393288.972412109,354432.707519531,402942.389892578,26009.5415649414,60406.0642089844
"LPI(20:2) | PI(20:2)",0.296707329306503,8.10119836758088,0.984176172911248,0.321169946636298,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","PI",543818.181175232,604393.417442322,468620.616600037,214876.731147766,114190.548469543,652924.269859314,208911.436378479,462994.088523865,421836.614280701,580620.44216156,53562.8436050415,22013.4415054321
"LPI(20:2) | PI(20:2)_2",0.233201488451864,8.07262191533667,0.609175513716764,0.435098412766763,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","PI",545349.642486572,606524.25491333,467275.934051514,204673.875946045,68118.623298645,650385.007415771,223134.859283447,461156.574005127,433513.210906982,570158.456756592,66439.6250686646,19932.7412414551
"LPI(20:3) | PI(20:3)",0.163749901632827,6.93389775357673,0.30095153113507,0.583286510283751,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","PI",203837.317092896,230785.515274048,177883.808425903,68519.2645339966,17149.4613189697,219714.053237915,77363.7270812988,184867.171951294,173828.754959106,209307.314376831,12057.0009918213,26428.1418914795
"LPI(20:3) | PI(20:3)_2",0.215259233967032,6.96857878872071,0.519305754140078,0.471137977822844,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","PI",211419.974887848,228124.735507965,184358.512363434,75792.8650398254,50089.6223869324,238243.214328766,86380.725894928,188103.770145416,178012.311740875,216088.474643707,21479.0220069885,23304.4814720154
"LPI(20:4) | PI(20:4)",0.171132084664985,6.73841363397923,0.328629130319314,0.566467422943449,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","PI",185298.573730469,204218.475402832,156715.994354248,67907.7022323608,36926.202041626,196203.054901123,70124.0443649292,169099.632476807,150329.552246094,176792.356170654,35825.9622650146,18737.3412780762
"LPI(20:4) | PI(20:4)_2",0.217165784426345,6.73814222351444,0.528511526288639,0.467233317777253,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","PI",177245.016983032,217161.592422485,153844.972366333,67670.3056106567,42019.8430023193,199309.912185669,62121.9456176758,178562.47492981,160493.871292114,175112.834060669,18073.9012451172,18842.9810638428
"LPI(20:5) | PI(20:5)",0.0904582547783279,6.9162633576913,0.0920145656345994,0.761631506719564,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","PI",150047.071655273,197474.356079102,155729.54598999,60748.5839233398,41312.3042907715,188111.15234375,53144.2034454346,215135.475952148,140066.227844238,162547.750305176,27296.0623168945,32258.3822021484
"LPI(20:5) | PI(20:5)_2",0.0634263070741488,6.91933838658226,0.0452669724472798,0.83151388089926,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","PI",159168.768463135,193124.172821045,162941.815948486,64077.8653259277,39948.5415649414,186328.753204346,52256.2046127319,225717.133514404,144603.271820068,172192.190765381,27376.4813842773,30791.0022277832
"LPI(21:0)",0.218453155402428,7.39812151487238,0.53478605406417,0.464601623915162,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","PI",325648.504119873,306456.099700928,234988.798675537,60012.2228088379,31793.562713623,260461.863128662,63934.8635406494,232916.556610107,232099.63583374,269771.819549561,23559.6617126465,41685.2430725098
"LPI(22:0) | PI(22:0)",0.0981375504583158,8.42641980952809,0.108283950612531,0.742106355711922,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","PI",731715.818756104,543662.086212158,446235.744171143,166058.430877686,60346.206237793,837769.837371826,260773.076675415,471671.523712158,516116.423187256,713374.760894775,121354.907562256,53458.0835876465
"LPI(22:0) | PI(22:0)_2",0.129512794593822,8.42337959091492,0.188439475525229,0.66421861438148,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","PI",734998.21181488,540408.256248474,441652.87587738,168890.513633728,80389.9272994995,857991.159080505,223498.955192566,485129.270042419,528016.925865173,702018.555686951,121454.588340759,51439.3633804321
"LPI(22:1) | PI(22:1)",0.211085655088,7.64647594738515,0.499434309240314,0.47974878729157,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","PI",398781.044799805,378921.489868164,312428.442382812,98822.708404541,48733.9032897949,439981.228759766,61482.2453918457,350314.566650391,311482.096069336,391505.634399414,35930.2631378174,30714.2021484375
"LPI(22:1) | PI(22:1)_2",0.190981790067888,7.58740953794214,0.409068600609316,0.52244262580993,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","PI",381904.65965271,363210.187850952,293699.458602905,57944.9443054199,41951.0235137939,419515.390609741,49533.7041015625,327740.164535522,297978.099472046,383360.139755249,25985.92237854,32898.2621002197
"LPI(22:2) | PI(22:2)",0.109991449886021,7.0227351475608,0.135978486432577,0.712312131727397,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","PI",241710.256332397,256798.238815308,202841.394302368,74894.0455627441,25814.0018615723,264633.241531372,46064.4024047852,267943.016281128,203604.414199829,256954.459823608,18130.8212585449,19027.3414764404
"LPI(22:2) | PI(22:2)_2",0.0587131808824852,7.016861135167,0.0387940591317602,0.843857215864685,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","PI",243548.376365662,258192.223258972,206425.632469177,41257.4432601929,33792.1430435181,272018.241325378,60968.0450363159,270153.378898621,207012.411430359,257045.316688538,25595.3018035889,17545.8210525513
"LPI(22:4) | PI(22:4)",0.262771759617608,7.90947015287978,0.772755713827792,0.379365897979485,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","PI",504298.557991028,594471.603523254,576097.580207825,81748.2070541382,44774.1631851196,468003.348335266,76388.3025894165,524339.73249054,399014.174263,487374.304145813,36167.6222610474,18227.8411178589
"LPI(22:4) | PI(22:4)_2",0.225248481750401,7.89804346051948,0.568467686505755,0.450868460189309,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","PI",483587.715858459,601864.699226379,568461.234840393,81502.5439147949,44596.5637893677,467106.979072571,77335.8067169189,531268.50592804,399790.728004456,503000.120582581,39050.7431411743,16435.0611801147
